city,year,weekofyear,week_start_date,ndvi_ne,ndvi_nw,ndvi_se,ndvi_sw,precipitation_amt_mm,reanalysis_air_temp_k,reanalysis_avg_temp_k,reanalysis_dew_point_temp_k,reanalysis_max_air_temp_k,reanalysis_min_air_temp_k,reanalysis_precip_amt_kg_per_m2,reanalysis_relative_humidity_percent,reanalysis_sat_precip_amt_mm,reanalysis_specific_humidity_g_per_kg,reanalysis_tdtr_k,station_avg_temp_c,station_diur_temp_rng_c,station_max_temp_c,station_min_temp_c,station_precip_mm,total_cases,reanalysis_specific_humidity_g_per_kg_lag1,reanalysis_specific_humidity_g_per_kg_lag2,reanalysis_specific_humidity_g_per_kg_lag3,reanalysis_specific_humidity_g_per_kg_lag4,reanalysis_dew_point_temp_k_lag1,reanalysis_dew_point_temp_k_lag2,reanalysis_dew_point_temp_k_lag3,reanalysis_dew_point_temp_k_lag4,reanalysis_relative_humidity_percent_lag1,reanalysis_relative_humidity_percent_lag2,reanalysis_relative_humidity_percent_lag3,reanalysis_relative_humidity_percent_lag4,reanalysis_avg_temp_k_lag1,reanalysis_avg_temp_k_lag2,reanalysis_avg_temp_k_lag3,reanalysis_avg_temp_k_lag4,station_avg_temp_c_lag1,station_avg_temp_c_lag2,station_avg_temp_c_lag3,station_avg_temp_c_lag4,ndvi_ne_lag1,ndvi_ne_lag2,ndvi_ne_lag3,ndvi_ne_lag4,ndvi_nw_lag1,ndvi_nw_lag2,ndvi_nw_lag3,ndvi_nw_lag4,ndvi_se_lag1,ndvi_se_lag2,ndvi_se_lag3,ndvi_se_lag4,ndvi_sw_lag1,ndvi_sw_lag2,ndvi_sw_lag3,ndvi_sw_lag4,precipitation_amt_mm_lag1,precipitation_amt_mm_lag2,precipitation_amt_mm_lag3,precipitation_amt_mm_lag4,reanalysis_specific_humidity_g_per_kg_roll3,reanalysis_specific_humidity_g_per_kg_roll4,reanalysis_avg_temp_k_roll3,reanalysis_avg_temp_k_roll4,station_avg_temp_c_roll3,station_avg_temp_c_roll4,reanalysis_relative_humidity_percent_roll3,reanalysis_relative_humidity_percent_roll4,ndvi_ne_roll3,ndvi_ne_roll4,ndvi_nw_roll3,ndvi_nw_roll4,ndvi_se_roll3,ndvi_se_roll4,ndvi_sw_roll3,ndvi_sw_roll4,precipitation_amt_mm_roll3,precipitation_amt_mm_roll4,week_sin,week_cos,total_cases_log
sj,1996,1,1996-01-01,0.014,0.01086667,0.09192857,0.1204429,6.35,297.412857143,297.457142857,294.54,299.5,295.9,57.0,84.1357142857,6.35,15.8885714286,1.65714285714,25.1857142857,4.84285714286,28.3,21.7,46.5,23,15.3714285714,16.1057142857,16.0657142857,17.2571428571,293.971428571,294.731428571,294.687142857,295.837142857,77.6371428571,79.9857142857,76.3328571429,80.6771428571,298.221428571,298.578571429,299.4,299.55,25.7142857143,26.6142857143,27.0142857143,27.2,5.000000000000143e-05,-0.0139,0.1154,0.0744,0.03596667,0.01473333,0.135,0.076375,0.1808571,0.1795,0.2653,0.2411714,0.1116571,0.1348,0.2371143,0.1688714,0.0,0.0,0.0,20.21,15.788571428566664,15.857857142850001,298.08571428566665,298.41428571425,25.8380952381,26.13214285715,80.58619047616666,79.52285714285,4.9999999999963844e-05,0.0288875,0.020522223333333332,0.0491416675,0.15076189000000004,0.17939641749999996,0.12230000000000008,0.151003575,2.1166666666666853,1.5875,0.12053668025532305,0.992708874098054,3.1780538303479458
sj,1996,2,1996-01-08,0.1514333,0.1262333,0.1842429,0.1828,15.0,298.528571429,298.628571429,294.661428571,300.6,296.7,9.32,79.3214285714,15.0,16.0157142857,2.45714285714,26.2571428571,7.64285714286,31.1,21.7,24.6,14,15.8885714286,15.3714285714,16.1057142857,16.0657142857,294.54,293.971428571,294.731428571,294.687142857,84.1357142857,77.6371428571,79.9857142857,76.3328571429,297.457142857,298.221428571,298.578571429,299.4,25.1857142857,25.7142857143,26.6142857143,27.0142857143,0.014,5.000000000000143e-05,-0.0139,0.1154,0.01086667,0.03596667,0.01473333,0.135,0.09192857,0.1808571,0.1795,0.2653,0.1204429,0.1116571,0.1348,0.2371143,6.35,0.0,0.0,0.0,15.758571428566663,15.84535714285,298.1023809523333,298.2214285715,25.719047619033333,25.94285714285,80.36476190473333,80.269999999975,0.05516109999999996,0.037895824999999994,0.05768888,0.046949992499999996,0.1523428566666667,0.15913214249999996,0.13830000000000006,0.137425,7.116666666666686,5.3375,0.23931566428755774,0.970941817426052,2.70805020110221
sj,1996,3,1996-01-15,0.0149,0.07636667,0.1466571,0.1969857,55.68,297.752857143,297.864285714,294.551428571,299.6,295.9,50.3,82.5157142857,55.68,15.9171428571,2.07142857143,25.9714285714,6.88571428571,31.1,21.7,40.6,20,16.0157142857,15.8885714286,15.3714285714,16.1057142857,294.661428571,294.54,293.971428571,294.731428571,79.3214285714,84.1357142857,77.6371428571,79.9857142857,298.628571429,297.457142857,298.221428571,298.578571429,26.2571428571,25.1857142857,25.7142857143,26.6142857143,0.1514333,0.014,5.000000000000143e-05,-0.0139,0.1262333,0.01086667,0.03596667,0.01473333,0.1842429,0.09192857,0.1808571,0.1795,0.1828,0.1204429,0.1116571,0.1348,15.0,6.35,0.0,0.0,15.940476190466663,15.798214285700002,297.98333333333335,298.04285714275,25.80476190473333,25.782142857125002,81.99095238093334,80.90249999997499,0.060111099999999966,0.04509582499999999,0.07115554666666667,0.0623583275,0.1409428566666667,0.15092141749999996,0.16674286666666674,0.152971425,25.676666666666687,19.2575,0.3546048870425356,0.9350162426854148,3.044522437723423
sj,1996,4,1996-01-22,0.0958,0.1381,0.2194571,0.2229,60.67,297.422857143,297.485714286,293.802857143,299.7,296.1,44.85,80.4771428571,60.67,15.2085714286,1.94285714286,25.5857142857,5.85714285714,28.9,22.2,47.7,13,15.9171428571,16.0157142857,15.8885714286,15.3714285714,294.551428571,294.661428571,294.54,293.971428571,82.5157142857,79.3214285714,84.1357142857,77.6371428571,297.864285714,298.628571429,297.457142857,298.221428571,25.9714285714,26.2571428571,25.1857142857,25.7142857143,0.0149,0.1514333,0.014,5.000000000000143e-05,0.07636667,0.1262333,0.01086667,0.03596667,0.1466571,0.1842429,0.09192857,0.1808571,0.1969857,0.1828,0.1204429,0.1116571,55.68,15.0,6.35,0.0,15.713809523799997,15.7575,297.99285714300004,297.85892857150003,25.938095238066666,25.749999999975,80.7714285714,81.612499999975,0.08737776666666663,0.06903332499999999,0.11356665666666665,0.08789166,0.18345236666666667,0.16057141749999998,0.2008952333333334,0.18078215,43.78333333333336,34.425,0.4647231720437685,0.8854560256532099,2.639057329615259
sj,1996,5,1996-01-29,0.0627,0.1475333,0.2058429,0.2097286,0.0,296.628571429,296.757142857,292.04,298.2,295.0,28.6,75.6928571429,0.0,13.65,1.94285714286,24.7857142857,6.02857142857,28.3,20.0,32.0,23,15.2085714286,15.9171428571,16.0157142857,15.8885714286,293.802857143,294.551428571,294.661428571,294.54,80.4771428571,82.5157142857,79.3214285714,84.1357142857,297.485714286,297.864285714,298.628571429,297.457142857,25.5857142857,25.9714285714,26.2571428571,25.1857142857,0.0958,0.0149,0.1514333,0.014,0.1381,0.07636667,0.1262333,0.01086667,0.2194571,0.1466571,0.1842429,0.09192857,0.2229,0.1969857,0.1828,0.1204429,60.67,55.68,15.0,6.35,14.92523809523333,15.197857142850001,297.369047619,297.6839285715,25.4476190476,25.649999999974998,79.5619047619,79.501785714275,0.05779999999999996,0.081208325,0.12066665666666666,0.12205831749999999,0.1906523666666667,0.18904999999999997,0.20987143333333338,0.20310357499999998,38.78333333333335,32.837500000000006,0.5680647467311558,0.8229838658936564,3.1780538303479458
sj,1996,6,1996-02-05,0.02765,0.04075,0.1646,0.1686857,0.0,297.307142857,297.435714286,292.581428571,299.4,295.7,11.9,74.9614285714,0.0,14.0585714286,2.15714285714,25.1571428571,6.81428571429,29.4,21.1,10.8,20,13.65,15.2085714286,15.9171428571,16.0157142857,292.04,293.802857143,294.551428571,294.661428571,75.6928571429,80.4771428571,82.5157142857,79.3214285714,296.757142857,297.485714286,297.864285714,298.628571429,24.7857142857,25.5857142857,25.9714285714,26.2571428571,0.0627,0.0958,0.0149,0.1514333,0.1475333,0.1381,0.07636667,0.1262333,0.2058429,0.2194571,0.1466571,0.1842429,0.2097286,0.2229,0.1969857,0.1828,0.0,60.67,55.68,15.0,14.30571428573333,14.708571428575,297.22619047633333,297.38571428575005,25.176190476166667,25.374999999975,77.04380952380001,78.411785714275,0.062049999999999966,0.050262499999999995,0.10879443333333333,0.10068749249999999,0.19663333333333335,0.18413927499999996,0.20043810000000006,0.199575,20.223333333333354,29.087500000000002,0.6631226582407952,0.7485107481711011,3.044522437723423
sj,1996,7,1996-02-12,0.06895,0.13685,0.2188143,0.2143,29.3,297.625714286,297.685714286,293.85,299.9,295.0,15.45,79.6642857143,29.3,15.2385714286,2.22857142857,25.3142857143,7.44285714286,31.1,21.1,25.5,16,14.0585714286,13.65,15.2085714286,15.9171428571,292.581428571,292.04,293.802857143,294.551428571,74.9614285714,75.6928571429,80.4771428571,82.5157142857,297.435714286,296.757142857,297.485714286,297.864285714,25.1571428571,24.7857142857,25.5857142857,25.9714285714,0.02765,0.0627,0.0958,0.0149,0.04075,0.1475333,0.1381,0.07636667,0.1646,0.2058429,0.2194571,0.1466571,0.1686857,0.2097286,0.2229,0.1969857,0.0,0.0,60.67,55.68,14.31571428573333,14.53892857145,297.29285714300005,297.34107142875,25.085714285699996,25.210714285699996,76.77285714286667,77.698928571425,0.05309999999999996,0.063775,0.10837776666666667,0.115808325,0.19641906666666667,0.20217857499999997,0.19757143333333338,0.203903575,9.766666666666685,22.4925,0.7485107481711011,0.6631226582407953,2.833213344056216
sj,1996,8,1996-02-19,0.072475,0.0583,0.1627857,0.1252143,7.2,297.882857143,298.092857143,293.698571429,300.0,296.1,16.7,77.7828571429,7.2,15.1257142857,2.72857142857,25.9714285714,7.71428571429,31.7,21.1,22.1,16,15.2385714286,14.0585714286,13.65,15.2085714286,293.85,292.581428571,292.04,293.802857143,79.6642857143,74.9614285714,75.6928571429,80.4771428571,297.685714286,297.435714286,296.757142857,297.485714286,25.3142857143,25.1571428571,24.7857142857,25.5857142857,0.06895,0.02765,0.0627,0.0958,0.13685,0.04075,0.1475333,0.1381,0.2188143,0.1646,0.2058429,0.2194571,0.2143,0.1686857,0.2097286,0.2229,29.3,0.0,0.0,60.67,14.807619047633331,14.518214285725001,297.7380952383333,297.492857143,25.48095238093333,25.307142857125,77.46952380953333,77.025357142875,0.05635833333333329,0.05794374999999999,0.07863333333333333,0.09585832500000001,0.1820666666666667,0.18801072499999996,0.16940000000000008,0.17948215,12.166666666666686,9.125,0.8229838658936564,0.5680647467311559,2.833213344056216
sj,1996,9,1996-02-26,0.076,0.108975,0.2699333,0.2227714,177.58,297.598571429,297.707142857,293.731428571,299.6,296.0,15.67,79.1985714286,177.58,15.1285714286,2.3,25.5571428571,7.21428571429,29.4,21.1,4.6,23,15.1257142857,15.2385714286,14.0585714286,13.65,293.698571429,293.85,292.581428571,292.04,77.7828571429,79.6642857143,74.9614285714,75.6928571429,298.092857143,297.685714286,297.435714286,296.757142857,25.9714285714,25.3142857143,25.1571428571,24.7857142857,0.072475,0.06895,0.02765,0.0627,0.0583,0.13685,0.04075,0.1475333,0.1627857,0.2188143,0.1646,0.2058429,0.1252143,0.2143,0.1686857,0.2097286,7.2,29.3,0.0,0.0,15.164285714299998,14.887857142875,297.8285714286667,297.730357143,25.614285714266668,25.499999999975,78.88190476193333,77.9017857143,0.07247499999999996,0.06126874999999999,0.10137499999999999,0.08621875000000001,0.2171777666666667,0.20403332499999996,0.18742856666666674,0.18274284999999998,71.36000000000003,53.52,0.8854560256532099,0.4647231720437686,3.1780538303479458
sj,1996,10,1996-03-04,0.056933335,0.11005,0.1926667,0.1776429,9.96,297.292857143,297.478571429,292.128571429,299.6,295.5,3.2,73.06,9.96,13.6957142857,2.52857142857,25.5714285714,7.91428571429,30.6,20.6,3.3,14,15.1285714286,15.1257142857,15.2385714286,14.0585714286,293.731428571,293.698571429,293.85,292.581428571,79.1985714286,77.7828571429,79.6642857143,74.9614285714,297.707142857,298.092857143,297.685714286,297.435714286,25.5571428571,25.9714285714,25.3142857143,25.1571428571,0.076,0.072475,0.06895,0.02765,0.108975,0.0583,0.13685,0.04075,0.2699333,0.1627857,0.2188143,0.1646,0.2227714,0.1252143,0.2143,0.1686857,177.58,7.2,29.3,0.0,14.649999999999999,14.79714285715,297.7595238096667,297.74107142875,25.699999999966668,25.60357142855,76.6804761905,77.42642857145,0.06846944499999996,0.06858958374999999,0.09244166666666666,0.10354375,0.2084619,0.21104999999999996,0.17520953333333342,0.18498215,64.91333333333336,56.010000000000005,0.9350162426854148,0.35460488704253557,2.70805020110221
sj,1996,11,1996-03-11,0.03786667,0.0368,0.1764286,0.1658571,0.0,297.988571429,298.178571429,293.561428571,299.9,296.6,8.6,76.4828571429,0.0,14.9428571429,2.21428571429,26.2428571429,7.2,31.1,21.7,12.7,15,13.6957142857,15.1285714286,15.1257142857,15.2385714286,292.128571429,293.731428571,293.698571429,293.85,73.06,79.1985714286,77.7828571429,79.6642857143,297.478571429,297.707142857,298.092857143,297.685714286,25.5714285714,25.5571428571,25.9714285714,25.3142857143,0.056933335,0.076,0.072475,0.06895,0.11005,0.108975,0.0583,0.13685,0.1926667,0.2699333,0.1627857,0.2188143,0.1776429,0.2227714,0.1252143,0.2143,9.96,177.58,7.2,29.3,14.589047619066664,14.723214285725001,297.78809523833337,297.8642857145,25.790476190466666,25.8357142857,76.24714285716668,76.6310714286,0.05693333499999995,0.06081875124999999,0.085275,0.07853125000000001,0.21300953333333336,0.20045357499999997,0.1887571333333334,0.17287142500000002,62.51333333333336,48.685,0.970941817426052,0.23931566428755804,2.772588722239781
sj,1996,12,1996-03-18,0.07713333,0.1118,0.1855286,0.2112714,0.0,297.428571429,297.6,293.834285714,300.6,295.2,28.0,80.6471428571,0.0,15.2357142857,2.54285714286,26.2,7.7,32.2,22.2,14.2,4,14.9428571429,13.6957142857,15.1285714286,15.1257142857,293.561428571,292.128571429,293.731428571,293.698571429,76.4828571429,73.06,79.1985714286,77.7828571429,298.178571429,297.478571429,297.707142857,298.092857143,26.2428571429,25.5714285714,25.5571428571,25.9714285714,0.03786667,0.056933335,0.076,0.072475,0.0368,0.11005,0.108975,0.0583,0.1764286,0.1926667,0.2699333,0.1627857,0.1658571,0.1776429,0.2227714,0.1252143,0.0,9.96,177.58,7.2,14.624761904766663,14.750714285725,297.75238095266667,297.74107142875005,26.004761904766667,25.89285714285,76.73,77.34714285715,0.05731111166666663,0.061983333749999994,0.08621666666666666,0.09190625,0.18487463333333334,0.20613929999999994,0.18492380000000005,0.1943857,3.3200000000000194,46.885000000000005,0.992708874098054,0.120536680255323,1.6094379124341003
sj,1996,13,1996-03-25,0.060966665,-0.0457,0.1378857,0.1538429,0.0,298.188571429,298.364285714,293.084285714,300.4,296.7,2.8,73.4257142857,0.0,14.5285714286,2.92857142857,26.4,9.02857142857,32.2,20.6,0.5,5,15.2357142857,14.9428571429,13.6957142857,15.1285714286,293.834285714,293.561428571,292.128571429,293.731428571,80.6471428571,76.4828571429,73.06,79.1985714286,297.6,298.178571429,297.478571429,297.707142857,26.2,26.2428571429,25.5714285714,25.5571428571,0.07713333,0.03786667,0.056933335,0.076,0.1118,0.0368,0.11005,0.108975,0.1855286,0.1764286,0.1926667,0.2699333,0.2112714,0.1658571,0.1776429,0.2227714,0.0,0.0,9.96,177.58,14.902380952399996,14.600714285725001,298.0476190476667,297.905357143,26.280952380966667,26.103571428575002,76.8519047619,75.903928571425,0.05865555499999996,0.05822499999999999,0.034300000000000004,0.05323749999999999,0.16661430000000002,0.17312739999999996,0.17699046666666676,0.177153575,0.0,2.49,1.0,-1.6081226496766364e-16,1.791759469228055
sj,1996,14,1996-04-01,0.0448,0.024225,0.0851,0.1079429,0.0,297.21,297.407142857,293.321428571,300.3,295.4,28.8,79.02,0.0,14.7271428571,2.55714285714,25.9285714286,6.9,31.1,21.7,21.6,5,14.5285714286,15.2357142857,14.9428571429,13.6957142857,293.084285714,293.834285714,293.561428571,292.128571429,73.4257142857,80.6471428571,76.4828571429,73.06,298.364285714,297.6,298.178571429,297.478571429,26.4,26.2,26.2428571429,25.5714285714,0.060966665,0.07713333,0.03786667,0.056933335,-0.0457,0.1118,0.0368,0.11005,0.1378857,0.1855286,0.1764286,0.1926667,0.1538429,0.2112714,0.1658571,0.1776429,0.0,0.0,0.0,9.96,14.830476190466664,14.858571428575,297.7904761903333,297.8875,26.176190476200002,26.192857142875,77.69761904759999,77.393928571425,0.06096666499999997,0.05519166624999999,0.030108333333333334,0.03178125,0.13617143333333334,0.14623572499999998,0.1576857333333334,0.159728575,0.0,0.0,0.992708874098054,-0.12053668025532288,1.791759469228055
sj,1996,15,1996-04-08,0.0497,0.1488,0.1627286,0.1776429,49.18,298.135714286,298.207142857,294.365714286,300.8,296.3,27.9,79.7757142857,49.18,15.7514285714,2.52857142857,26.2285714286,7.68571428571,32.2,21.7,80.5,11,14.7271428571,14.5285714286,15.2357142857,14.9428571429,293.321428571,293.084285714,293.834285714,293.561428571,79.02,73.4257142857,80.6471428571,76.4828571429,297.407142857,298.364285714,297.6,298.178571429,25.9285714286,26.4,26.2,26.2428571429,0.0448,0.060966665,0.07713333,0.03786667,0.024225,-0.0457,0.1118,0.0368,0.0851,0.1378857,0.1855286,0.1764286,0.1079429,0.1538429,0.2112714,0.1658571,0.0,0.0,0.0,0.0,15.002380952366664,15.0607142857,297.99285714266665,297.894642857,26.185714285733336,26.1892857143,77.40714285713334,78.217142857125,0.05182222166666663,0.058149998749999994,0.04244166666666666,0.059781249999999994,0.12857143333333335,0.14281072499999997,0.1464762333333334,0.16267502499999997,16.393333333333352,12.295,0.9709418174260521,-0.2393156642875575,2.4849066497880004
sj,1996,16,1996-04-15,0.08893333,0.12235,0.2162143,0.2278286,46.16,297.852857143,298.092857143,293.8,300.7,295.7,24.22,78.3114285714,46.16,15.1857142857,2.3,26.1285714286,6.72857142857,32.2,21.1,8.9,11,15.7514285714,14.7271428571,14.5285714286,15.2357142857,294.365714286,293.321428571,293.084285714,293.834285714,79.7757142857,79.02,73.4257142857,80.6471428571,298.207142857,297.407142857,298.364285714,297.6,26.2285714286,25.9285714286,26.4,26.2,0.0497,0.0448,0.060966665,0.07713333,0.1488,0.024225,-0.0457,0.1118,0.1627286,0.0851,0.1378857,0.1855286,0.1776429,0.1079429,0.1538429,0.2112714,49.18,0.0,0.0,0.0,15.221428571399997,15.0482142857,297.9023809523333,298.01785714275,26.095238095266666,26.17142857145,79.0357142857,77.6332142857,0.0611444433333333,0.061099998749999995,0.09845833333333333,0.062418749999999995,0.1546809666666667,0.15048214999999998,0.17113813333333341,0.16681432499999999,31.78000000000002,23.835,0.9350162426854148,-0.35460488704253545,2.4849066497880004
sj,1996,17,1996-04-22,0.201700015,0.1078,0.1786857,0.1805143,0.0,298.228571429,298.464285714,293.282857143,300.4,297.0,10.9,74.1714285714,0.0,14.7057142857,2.38571428571,26.1285714286,6.4,30.0,22.2,8.2,7,15.1857142857,15.7514285714,14.7271428571,14.5285714286,293.8,294.365714286,293.321428571,293.084285714,78.3114285714,79.7757142857,79.02,73.4257142857,298.092857143,298.207142857,297.407142857,298.364285714,26.1285714286,26.2285714286,25.9285714286,26.4,0.08893333,0.0497,0.0448,0.060966665,0.12235,0.1488,0.024225,-0.0457,0.2162143,0.1627286,0.0851,0.1378857,0.2278286,0.1776429,0.1079429,0.1538429,46.16,49.18,0.0,0.0,15.214285714266666,15.092499999975,298.2547619046667,298.04285714275,26.161904761933332,26.1035714286,77.41952380949999,77.819642857125,0.1134444483333333,0.09628333624999999,0.12631666666666666,0.10079375,0.18587620000000005,0.16068214999999997,0.19532860000000007,0.173482175,31.78000000000002,23.835,0.8854560256532099,-0.4647231720437685,2.0794415416798357
sj,1996,18,1996-04-29,0.3144667,0.1974,0.2231,0.2046286,5.63,298.007142857,298.092857143,293.538571429,299.8,296.6,21.5,76.3942857143,5.63,14.9385714286,1.84285714286,26.0142857143,6.62857142857,30.0,22.2,25.6,4,14.7057142857,15.1857142857,15.7514285714,14.7271428571,293.282857143,293.8,294.365714286,293.321428571,74.1714285714,78.3114285714,79.7757142857,79.02,298.464285714,298.092857143,298.207142857,297.407142857,26.1285714286,26.1285714286,26.2285714286,25.9285714286,0.201700015,0.08893333,0.0497,0.0448,0.1078,0.12235,0.1488,0.024225,0.1786857,0.2162143,0.1627286,0.0851,0.1805143,0.2278286,0.1776429,0.1079429,0.0,46.16,49.18,0.0,14.94333333333333,15.14535714285,298.2166666666667,298.21428571425,26.0904761905,26.125000000025,76.29238095236667,77.16321428570001,0.20170001499999998,0.16370001125,0.14251666666666665,0.14408749999999998,0.20600000000000004,0.19518214999999994,0.2043238333333334,0.19765359999999998,17.263333333333353,25.2425,0.8229838658936565,-0.5680647467311557,1.6094379124341003
sj,1996,19,1996-05-06,-0.0464,-0.0384,0.0964,0.09445714,0.0,297.71,297.8,292.915714286,299.4,296.3,11.1,74.7928571429,0.0,14.3614285714,2.17142857143,25.4428571429,6.32857142857,29.4,21.7,10.6,6,14.9385714286,14.7057142857,15.1857142857,15.7514285714,293.538571429,293.282857143,293.8,294.365714286,76.3942857143,74.1714285714,78.3114285714,79.7757142857,298.092857143,298.464285714,298.092857143,298.207142857,26.0142857143,26.1285714286,26.1285714286,26.2285714286,0.3144667,0.201700015,0.08893333,0.0497,0.1974,0.1078,0.12235,0.1488,0.2231,0.1786857,0.2162143,0.1627286,0.2046286,0.1805143,0.2278286,0.1776429,5.63,0.0,46.16,49.18,14.668571428566663,14.797857142849999,298.119047619,298.1125,25.861904761933335,25.928571428599998,75.11952380953333,75.9175,0.15658890499999997,0.13967501124999998,0.08893333333333332,0.0972875,0.16606190000000004,0.17859999999999998,0.15986668000000007,0.17685716,1.8766666666666856,12.9475,0.7485107481711013,-0.663122658240795,1.9459101490553132
sj,1996,20,1996-05-13,-0.006249999999999999,0.07175,0.1463,0.1586429,21.7,297.595714286,297.628571429,294.451428571,300.1,296.2,68.2,82.84,21.7,15.7971428571,1.71428571429,25.8428571429,5.54285714286,29.4,22.2,44.8,5,14.3614285714,14.9385714286,14.7057142857,15.1857142857,292.915714286,293.538571429,293.282857143,293.8,74.7928571429,76.3942857143,74.1714285714,78.3114285714,297.8,298.092857143,298.464285714,298.092857143,25.4428571429,26.0142857143,26.1285714286,26.1285714286,-0.0464,0.3144667,0.201700015,0.08893333,-0.0384,0.1974,0.1078,0.12235,0.0964,0.2231,0.1786857,0.2162143,0.09445714,0.2046286,0.1805143,0.2278286,0.0,5.63,0.0,46.16,15.032380952366665,14.950714285699998,297.84047619066666,297.9964285715,25.7666666667,25.857142857175,78.00904761906668,77.04964285715,0.0872722333333333,0.11587917874999999,0.07691666666666665,0.08463749999999999,0.1552666666666667,0.16112142499999998,0.1525762133333334,0.159560735,9.110000000000019,6.8325,0.6631226582407952,-0.7485107481711012,1.791759469228055
sj,1996,21,1996-05-20,0.0339,0.0557,0.2153167,0.21815,44.07,298.658571429,298.921428571,295.467142857,300.7,297.4,17.9,82.78,44.07,16.8571428571,2.44285714286,26.7285714286,6.34285714286,30.6,22.8,0.8,2,15.7971428571,14.3614285714,14.9385714286,14.7057142857,294.451428571,292.915714286,293.538571429,293.282857143,82.84,74.7928571429,76.3942857143,74.1714285714,297.628571429,297.8,298.092857143,298.464285714,25.8428571429,25.4428571429,26.0142857143,26.1285714286,-0.006249999999999999,-0.0464,0.3144667,0.201700015,0.07175,-0.0384,0.1974,0.1078,0.1463,0.0964,0.2231,0.1786857,0.1586429,0.09445714,0.2046286,0.1805143,21.7,0.0,5.63,0.0,15.671904761866665,15.48857142855,298.1166666666666,298.11071428574996,26.004761904800002,26.007142857175,80.13761904763334,79.2017857143,-0.006250000000000036,0.07392917499999999,0.02968333333333333,0.0716125,0.15267223333333335,0.17027917499999998,0.15708334666666673,0.16896966,21.92333333333335,17.85,0.5680647467311558,-0.8229838658936564,1.0986122886681096
sj,1996,22,1996-05-27,0.09985,0.1066,0.1409857,0.1087857,68.06,299.441428571,299.592857143,296.237142857,301.8,297.5,21.71,82.7514285714,68.06,17.66,2.81428571429,28.1142857143,6.91428571429,33.3,23.3,9.4,4,16.8571428571,15.7971428571,14.3614285714,14.9385714286,295.467142857,294.451428571,292.915714286,293.538571429,82.78,82.84,74.7928571429,76.3942857143,298.921428571,297.628571429,297.8,298.092857143,26.7285714286,25.8428571429,25.4428571429,26.0142857143,0.0339,-0.006249999999999999,-0.0464,0.3144667,0.0557,0.07175,-0.0384,0.1974,0.2153167,0.1463,0.0964,0.2231,0.21815,0.1586429,0.09445714,0.2046286,44.07,21.7,0.0,5.63,16.771428571399998,16.168928571400002,298.7142857143333,298.48571428575,26.895238095266667,26.532142857175,82.79047619046668,80.79107142857501,0.04249999999999996,0.020274999999999987,0.07801666666666666,0.0489125,0.16753413333333336,0.14975059999999998,0.1618595333333334,0.145008935,44.610000000000014,33.4575,0.46472317204376906,-0.8854560256532096,1.6094379124341003
sj,1996,23,1996-06-03,0.0529,0.080075,0.1793143,0.1579,137.06,299.254285714,299.192857143,296.005714286,301.4,297.9,24.38,82.3685714286,137.06,17.3942857143,2.07142857143,27.8142857143,7.02857142857,32.2,23.9,2.3,2,17.66,16.8571428571,15.7971428571,14.3614285714,296.237142857,295.467142857,294.451428571,292.915714286,82.7514285714,82.78,82.84,74.7928571429,299.592857143,298.921428571,297.628571429,297.8,28.1142857143,26.7285714286,25.8428571429,25.4428571429,0.09985,0.0339,-0.006249999999999999,-0.0464,0.1066,0.0557,0.07175,-0.0384,0.1409857,0.2153167,0.1463,0.0964,0.1087857,0.21815,0.1586429,0.09445714,68.06,44.07,21.7,0.0,17.3038095238,16.927142857125002,299.2357142856667,298.8339285715,27.5523809524,27.125000000025,82.63333333333333,82.685,0.062216666666666635,0.04509999999999999,0.08079166666666666,0.07853125,0.17853890000000003,0.17047917499999998,0.16161190000000009,0.16086965,83.06333333333335,67.7225,0.35460488704253584,-0.9350162426854147,1.0986122886681096
sj,1996,24,1996-06-10,0.0986,0.0893,0.12375,0.13545,27.82,298.742857143,298.828571429,295.438571429,300.6,297.5,43.3,82.2357142857,27.82,16.8,2.02857142857,26.9428571429,5.98571428571,31.1,23.3,40.9,4,17.3942857143,17.66,16.8571428571,15.7971428571,296.005714286,296.237142857,295.467142857,294.451428571,82.3685714286,82.7514285714,82.78,82.84,299.192857143,299.592857143,298.921428571,297.628571429,27.8142857143,28.1142857143,26.7285714286,25.8428571429,0.0529,0.09985,0.0339,-0.006249999999999999,0.080075,0.1066,0.0557,0.07175,0.1793143,0.1409857,0.2153167,0.1463,0.1579,0.1087857,0.21815,0.1586429,137.06,68.06,44.07,21.7,17.284761904766665,17.17785714285,299.204761905,299.1339285715,27.62380952383333,27.400000000025,82.4519047619,82.533928571425,0.08378333333333328,0.07131249999999999,0.09199166666666665,0.08291875,0.14801666666666669,0.16484167499999997,0.1340452333333334,0.155071425,77.64666666666669,69.25250000000001,0.23931566428755768,-0.970941817426052,1.6094379124341003
