city,year,weekofyear,week_start_date,ndvi_ne,ndvi_nw,ndvi_se,ndvi_sw,precipitation_amt_mm,reanalysis_air_temp_k,reanalysis_avg_temp_k,reanalysis_dew_point_temp_k,reanalysis_max_air_temp_k,reanalysis_min_air_temp_k,reanalysis_precip_amt_kg_per_m2,reanalysis_relative_humidity_percent,reanalysis_sat_precip_amt_mm,reanalysis_specific_humidity_g_per_kg,reanalysis_tdtr_k,station_avg_temp_c,station_diur_temp_rng_c,station_max_temp_c,station_min_temp_c,station_precip_mm,total_cases,reanalysis_specific_humidity_g_per_kg_lag1,reanalysis_specific_humidity_g_per_kg_lag2,reanalysis_specific_humidity_g_per_kg_lag3,reanalysis_specific_humidity_g_per_kg_lag4,reanalysis_dew_point_temp_k_lag1,reanalysis_dew_point_temp_k_lag2,reanalysis_dew_point_temp_k_lag3,reanalysis_dew_point_temp_k_lag4,reanalysis_relative_humidity_percent_lag1,reanalysis_relative_humidity_percent_lag2,reanalysis_relative_humidity_percent_lag3,reanalysis_relative_humidity_percent_lag4,reanalysis_avg_temp_k_lag1,reanalysis_avg_temp_k_lag2,reanalysis_avg_temp_k_lag3,reanalysis_avg_temp_k_lag4,station_avg_temp_c_lag1,station_avg_temp_c_lag2,station_avg_temp_c_lag3,station_avg_temp_c_lag4,ndvi_ne_lag1,ndvi_ne_lag2,ndvi_ne_lag3,ndvi_ne_lag4,ndvi_nw_lag1,ndvi_nw_lag2,ndvi_nw_lag3,ndvi_nw_lag4,ndvi_se_lag1,ndvi_se_lag2,ndvi_se_lag3,ndvi_se_lag4,ndvi_sw_lag1,ndvi_sw_lag2,ndvi_sw_lag3,ndvi_sw_lag4,precipitation_amt_mm_lag1,precipitation_amt_mm_lag2,precipitation_amt_mm_lag3,precipitation_amt_mm_lag4,reanalysis_specific_humidity_g_per_kg_roll3,reanalysis_specific_humidity_g_per_kg_roll4,reanalysis_avg_temp_k_roll3,reanalysis_avg_temp_k_roll4,station_avg_temp_c_roll3,station_avg_temp_c_roll4,reanalysis_relative_humidity_percent_roll3,reanalysis_relative_humidity_percent_roll4,ndvi_ne_roll3,ndvi_ne_roll4,ndvi_nw_roll3,ndvi_nw_roll4,ndvi_se_roll3,ndvi_se_roll4,ndvi_sw_roll3,ndvi_sw_roll4,precipitation_amt_mm_roll3,precipitation_amt_mm_roll4,week_sin,week_cos,total_cases_log
iq,2003,5,2003-01-29,0.1660286,0.1406286,0.1913857,0.1834429,35.05,299.487142857,300.242857143,294.012857143,310.0,292.5,6.26,74.8842857143,35.05,15.5928571429,11.7714285714,28.6,12.0,35.4,22.5,7.9,1,16.5142857143,17.43,17.4971428571,17.4528571429,295.001428571,295.901428571,295.944285714,295.871428571,84.46,94.3742857143,91.56,84.06,299.564285714,298.614285714,299.171428571,300.821428571,28.4,28.0,28.9333333333,28.45,0.2249571,0.303,0.4884,0.3234143,0.2602714,0.1694667,0.4024429,0.3004143,0.2069286,0.2915429,0.4149286,0.3291857,0.2895,0.3012857,0.4697,0.3184286,84.05,60.46,11.77,46.91,16.512380952399997,16.758571428575,299.47380952366666,299.3982142855,28.333333333333332,28.483333333325,84.57285714286667,86.31964285715,0.23132856666666668,0.295596425,0.19012223333333336,0.2432024,0.22995239999999997,0.2761964499999999,0.2580761999999999,0.31098215,59.85333333333333,47.83250000000001,0.5680647467311558,0.8229838658936564,0.6931471805599453
iq,2003,6,2003-02-05,0.19145,0.08642857,0.1368,0.1567143,56.36,297.218571429,298.4,296.218571429,304.9,292.0,170.6,94.5528571429,56.36,17.8528571429,7.45714285714,26.6,7.0,33.8,22.4,41.9,2,15.5928571429,16.5142857143,17.43,17.4971428571,294.012857143,295.001428571,295.901428571,295.944285714,74.8842857143,84.46,94.3742857143,91.56,300.242857143,299.564285714,298.614285714,299.171428571,28.6,28.4,28.0,28.9333333333,0.1660286,0.2249571,0.303,0.4884,0.1406286,0.2602714,0.1694667,0.4024429,0.1913857,0.2069286,0.2915429,0.4149286,0.1834429,0.2895,0.3012857,0.4697,35.05,84.05,60.46,11.77,16.653333333366668,16.847500000025,299.4023809523333,299.20535714275,27.866666666666664,27.900000000000002,84.6323809524,87.067857142875,0.19414523333333333,0.221358925,0.1624428566666667,0.16419881750000004,0.17837143333333336,0.20666429999999997,0.20988573333333327,0.232735725,58.48666666666666,58.980000000000004,0.6631226582407952,0.7485107481711011,1.0986122886681096
iq,2003,7,2003-02-12,0.3137143,0.2284143,0.2521143,0.2864714,70.63,296.585714286,297.671428571,295.52,302.9,293.2,38.7,94.3542857143,70.63,17.0157142857,6.02857142857,26.75,8.35,33.2,22.4,55.9,2,17.8528571429,15.5928571429,16.5142857143,17.43,296.218571429,294.012857143,295.001428571,295.901428571,94.5528571429,74.8842857143,84.46,94.3742857143,298.4,300.242857143,299.564285714,298.614285714,26.6,28.6,28.4,28.0,0.19145,0.1660286,0.2249571,0.303,0.08642857,0.1406286,0.2602714,0.1694667,0.1368,0.1913857,0.2069286,0.2915429,0.1567143,0.1834429,0.2895,0.3012857,56.36,35.05,84.05,60.46,16.8204761905,16.74392857145,298.7714285713333,298.96964285699994,27.316666666666666,27.5875,87.93047619050002,87.062857142875,0.22373096666666667,0.2240375,0.15182382333333336,0.1789357175,0.19343333333333335,0.19680715,0.20887619999999993,0.22903215,54.01333333333333,61.52250000000001,0.7485107481711011,0.6631226582407953,1.0986122886681096
iq,2003,8,2003-02-19,0.1262571,0.1355143,0.1036571,0.1337143,25.03,298.567142857,300.1,296.392857143,308.6,292.5,41.1,89.9742857143,25.03,18.02,10.8857142857,28.075,9.774999999999999,32.4,23.3,121.9,3,17.0157142857,17.8528571429,15.5928571429,16.5142857143,295.52,296.218571429,294.012857143,295.001428571,94.3542857143,94.5528571429,74.8842857143,84.46,297.671428571,298.4,300.242857143,299.564285714,26.75,26.6,28.6,28.4,0.3137143,0.19145,0.1660286,0.2249571,0.2284143,0.08642857,0.1406286,0.2602714,0.2521143,0.1368,0.1913857,0.2069286,0.2864714,0.1567143,0.1834429,0.2895,70.63,56.36,35.05,84.05,17.629523809533335,17.120357142875,298.72380952366666,299.1035714285,27.141666666666666,27.50625,92.9604761905,88.44142857145,0.21047380000000002,0.1993625,0.1501190566666667,0.14774644250000002,0.16419046666666667,0.17098927499999997,0.19229999999999992,0.19008572499999998,50.673333333333325,46.767500000000005,0.8229838658936564,0.5680647467311559,1.3862943611198906
iq,2003,9,2003-02-26,0.2976,0.2366333,0.22915,0.2072833,132.2,299.35,300.514285714,296.41,308.6,294.4,53.6,86.0128571429,132.2,18.0442857143,9.11428571429,29.4,11.2,35.0,22.9,0.0,5,18.02,17.0157142857,17.8528571429,15.5928571429,296.392857143,295.52,296.218571429,294.012857143,89.9742857143,94.3542857143,94.5528571429,74.8842857143,300.1,297.671428571,298.4,300.242857143,28.075,26.75,26.6,28.6,0.1262571,0.3137143,0.19145,0.1660286,0.1355143,0.2284143,0.08642857,0.1406286,0.1036571,0.2521143,0.1368,0.1913857,0.1337143,0.2864714,0.1567143,0.1834429,25.03,70.63,56.36,35.05,17.69333333333333,17.733214285724998,299.4285714283333,299.17142857125,28.075,27.70625,90.11380952383335,91.2235714286,0.24585713333333334,0.23225535,0.20018730000000004,0.17174761750000003,0.1949738,0.18043034999999996,0.20915633333333328,0.196045825,75.95333333333332,71.055,0.8854560256532099,0.4647231720437686,1.791759469228055
iq,2003,10,2003-03-05,0.1695286,0.1389571,0.2340571,0.1851429,63.71,297.508571429,298.892857143,295.942857143,306.6,294.3,134.46,92.4685714286,63.71,17.5,7.9,27.95,9.1,32.9,22.9,5.0,1,18.0442857143,18.02,17.0157142857,17.8528571429,296.41,296.392857143,295.52,296.218571429,86.0128571429,89.9742857143,94.3542857143,94.5528571429,300.514285714,300.1,297.671428571,298.4,29.4,28.075,26.75,26.6,0.2976,0.1262571,0.3137143,0.19145,0.2366333,0.1355143,0.2284143,0.08642857,0.22915,0.1036571,0.2521143,0.1368,0.2072833,0.1337143,0.2864714,0.1567143,132.2,25.03,70.63,56.36,17.854761904766665,17.645,299.83571428566665,299.294642857,28.474999999999998,28.04375,89.48523809526667,90.702500000025,0.19779523333333335,0.226775,0.17036823333333337,0.18487975,0.18895473333333332,0.20474462499999996,0.1753801666666666,0.203152975,73.64666666666666,72.8925,0.9350162426854148,0.35460488704253557,0.6931471805599453
iq,2003,11,2003-03-12,0.2,0.1902857,0.1589429,0.1636286,47.97,296.68,297.635714286,295.941428571,305.9,292.4,186.8,96.1714285714,47.97,17.5157142857,6.24285714286,26.7,7.5,32.0,22.1,98.4,4,17.5,18.0442857143,18.02,17.0157142857,295.942857143,296.41,296.392857143,295.52,92.4685714286,86.0128571429,89.9742857143,94.3542857143,298.892857143,300.514285714,300.1,297.671428571,27.95,29.4,28.075,26.75,0.1695286,0.2976,0.1262571,0.3137143,0.1389571,0.2366333,0.1355143,0.2284143,0.2340571,0.22915,0.1036571,0.2521143,0.1851429,0.2072833,0.1337143,0.2864714,63.71,132.2,25.03,70.63,17.686666666666667,17.77,299.0142857143333,299.28571428575003,28.016666666666666,28.03125,91.55095238096668,91.1567857143,0.2223762,0.198346425,0.1886253666666667,0.17534760000000002,0.20738333333333334,0.18145177499999998,0.18535159999999995,0.172442275,81.29333333333332,67.2275,0.970941817426052,0.23931566428755804,1.6094379124341003
iq,2003,12,2003-03-19,0.2142143,0.2251571,0.2191714,0.2485,109.04,297.892857143,299.171428571,296.632857143,308.9,293.4,362.03,93.6285714286,109.04,18.2528571429,8.34285714286,27.6,9.9,33.5,22.7,61.9,2,17.5157142857,17.5,18.0442857143,18.02,295.941428571,295.942857143,296.41,296.392857143,96.1714285714,92.4685714286,86.0128571429,89.9742857143,297.635714286,298.892857143,300.514285714,300.1,26.7,27.95,29.4,28.075,0.2,0.1695286,0.2976,0.1262571,0.1902857,0.1389571,0.2366333,0.1355143,0.1589429,0.2340571,0.22915,0.1036571,0.1636286,0.1851429,0.2072833,0.1337143,47.97,63.71,132.2,25.03,17.7561904762,17.828214285725,298.56666666666666,299.0535714285,27.416666666666668,27.912499999999998,94.08952380953333,92.070357142875,0.1945809666666667,0.22033572499999998,0.18479996666666668,0.19775830000000003,0.20405713333333333,0.21033034999999997,0.19909049999999992,0.2011387,73.57333333333332,88.23,0.992708874098054,0.120536680255323,1.0986122886681096
iq,2003,13,2003-03-26,0.1475286,0.2694571,0.1268571,0.2059143,93.61,298.644285714,300.392857143,296.818571429,308.1,294.3,44.5,91.5942857143,93.61,18.4842857143,9.47142857143,30.8,15.8,42.2,21.8,75.9,4,18.2528571429,17.5157142857,17.5,18.0442857143,296.632857143,295.941428571,295.942857143,296.41,93.6285714286,96.1714285714,92.4685714286,86.0128571429,299.171428571,297.635714286,298.892857143,300.514285714,27.6,26.7,27.95,29.4,0.2142143,0.2,0.1695286,0.2976,0.2251571,0.1902857,0.1389571,0.2366333,0.2191714,0.1589429,0.2340571,0.22915,0.2485,0.1636286,0.1851429,0.2072833,109.04,47.97,63.71,132.2,18.084285714299998,17.938214285725,299.06666666666666,299.02321428575,28.366666666666664,28.262500000000003,93.7980952381,93.465714285725,0.18724763333333336,0.18281787500000002,0.22829996666666671,0.20596425000000002,0.1683238,0.18475712499999997,0.20601429999999996,0.20079645000000002,83.53999999999998,78.58250000000001,1.0,-1.6081226496766364e-16,1.6094379124341003
iq,2003,14,2003-04-02,0.2482,0.2627714,0.2065,0.2886857,89.38,298.077142857,299.642857143,296.642857143,307.5,292.9,44.72,93.0142857143,89.38,18.2785714286,9.34285714286,28.26,9.96,34.2,22.6,75.0,0,18.4842857143,18.2528571429,17.5157142857,17.5,296.818571429,296.632857143,295.941428571,295.942857143,91.5942857143,93.6285714286,96.1714285714,92.4685714286,300.392857143,299.171428571,297.635714286,298.892857143,30.8,27.6,26.7,27.95,0.1475286,0.2142143,0.2,0.1695286,0.2694571,0.2251571,0.1902857,0.1389571,0.1268571,0.2191714,0.1589429,0.2340571,0.2059143,0.2485,0.1636286,0.1851429,93.61,109.04,47.97,63.71,18.3385714286,18.132857142875,299.7357142856667,299.21071428575,28.886666666666667,28.34,92.74571428573334,93.60214285715,0.20331430000000003,0.202485725,0.2524618666666667,0.23691782500000003,0.18417616666666667,0.17786784999999997,0.24769999999999992,0.22668215,97.34333333333332,85.0,0.992708874098054,-0.12053668025532288,0.0
iq,2003,15,2003-04-09,0.2052429,0.1842,0.1931286,0.2087857,78.59,298.082857143,298.971428571,297.358571429,305.9,293.9,86.23,96.27,78.59,19.0785714286,7.02857142857,28.175,9.675,34.5,22.9,79.0,0,18.2785714286,18.4842857143,18.2528571429,17.5157142857,296.642857143,296.818571429,296.632857143,295.941428571,93.0142857143,91.5942857143,93.6285714286,96.1714285714,299.642857143,300.392857143,299.171428571,297.635714286,28.26,30.8,27.6,26.7,0.2482,0.1475286,0.2142143,0.2,0.2627714,0.2694571,0.2251571,0.1902857,0.2065,0.1268571,0.2191714,0.1589429,0.2886857,0.2059143,0.2485,0.1636286,89.38,93.61,109.04,47.97,18.613809523833336,18.5235714286,299.66904761899997,299.544642857,29.078333333333337,28.708750000000002,93.6261904762,93.6267857143,0.20032383333333334,0.20379645000000002,0.23880950000000004,0.23539640000000003,0.1754952333333333,0.18641427499999996,0.23446189999999992,0.237971425,87.19333333333333,92.65500000000002,0.9709418174260521,-0.2393156642875575,0.0
iq,2003,16,2003-04-16,0.2668286,0.2182286,0.1998714,0.2621429,51.14,296.747142857,297.521428571,295.99,304.0,293.2,43.85,95.9928571429,51.14,17.5342857143,4.75714285714,27.72,8.48,34.2,22.4,49.0,0,19.0785714286,18.2785714286,18.4842857143,18.2528571429,297.358571429,296.642857143,296.818571429,296.632857143,96.27,93.0142857143,91.5942857143,93.6285714286,298.971428571,299.642857143,300.392857143,299.171428571,28.175,28.26,30.8,27.6,0.2052429,0.2482,0.1475286,0.2142143,0.1842,0.2627714,0.2694571,0.2251571,0.1931286,0.2065,0.1268571,0.2191714,0.2087857,0.2886857,0.2059143,0.2485,78.59,89.38,93.61,109.04,18.297142857166666,18.34392857145,298.71190476166663,299.132142857,28.051666666666666,28.738750000000003,95.09238095239999,94.217857142875,0.2400905,0.216950025,0.22173333333333337,0.23366427500000003,0.19983333333333334,0.18158927499999997,0.2532047666666666,0.24138215,73.03666666666665,78.18,0.9350162426854148,-0.35460488704253545,0.0
iq,2003,17,2003-04-23,0.3234429,0.2531714,0.2852286,0.2931,77.34,297.992857143,299.478571429,296.501428571,306.3,293.4,56.6,92.5471428571,77.34,18.1557142857,8.38571428571,28.2,10.45,33.9,21.8,82.9,0,17.5342857143,19.0785714286,18.2785714286,18.4842857143,295.99,297.358571429,296.642857143,296.818571429,95.9928571429,96.27,93.0142857143,91.5942857143,297.521428571,298.971428571,299.642857143,300.392857143,27.72,28.175,28.26,30.8,0.2668286,0.2052429,0.2482,0.1475286,0.2182286,0.1842,0.2627714,0.2694571,0.1998714,0.1931286,0.2065,0.1268571,0.2621429,0.2087857,0.2886857,0.2059143,51.14,78.59,89.38,93.61,18.2561904762,18.2617857143,298.657142857,298.9035714285,28.031666666666666,28.088749999999997,94.93666666666667,94.456071428575,0.2651714666666667,0.26092859999999996,0.21853333333333336,0.22959285000000001,0.22607619999999998,0.22118214999999997,0.25467619999999996,0.26317857499999997,69.02333333333333,74.11250000000001,0.8854560256532099,-0.4647231720437685,0.0
iq,2003,18,2003-04-30,0.4350571,0.3769143,0.2636143,0.3348429,65.43,296.691428571,297.585714286,296.16,304.5,294.0,247.6,97.2771428571,65.43,17.6885714286,5.08571428571,27.2,8.33333333333,32.9,22.7,105.9,1,18.1557142857,17.5342857143,19.0785714286,18.2785714286,296.501428571,295.99,297.358571429,296.642857143,92.5471428571,95.9928571429,96.27,93.0142857143,299.478571429,297.521428571,298.971428571,299.642857143,28.2,27.72,28.175,28.26,0.3234429,0.2668286,0.2052429,0.2482,0.2531714,0.2182286,0.1842,0.2627714,0.2852286,0.1998714,0.1931286,0.2065,0.2931,0.2621429,0.2087857,0.2886857,77.34,51.14,78.59,89.38,17.792857142866666,18.1142857143,298.1952380953333,298.38928571425,27.706666666666667,27.82375,95.27238095236667,95.52178571427498,0.3417762,0.307642875,0.2827714333333333,0.258128575,0.24957143333333334,0.23546072499999998,0.2966952666666666,0.274717875,64.63666666666666,68.125,0.8229838658936565,-0.5680647467311557,0.6931471805599453
iq,2003,19,2003-05-07,0.1994286,0.1501,0.1834667,0.1477,138.05,296.454285714,297.964285714,295.704285714,305.2,292.9,59.5,96.14,138.05,17.2228571429,7.15714285714,28.35,9.31666666667,33.6,23.4,69.0,1,17.6885714286,18.1557142857,17.5342857143,19.0785714286,296.16,296.501428571,295.99,297.358571429,97.2771428571,92.5471428571,95.9928571429,96.27,297.585714286,299.478571429,297.521428571,298.971428571,27.2,28.2,27.72,28.175,0.4350571,0.3234429,0.2668286,0.2052429,0.3769143,0.2531714,0.2182286,0.1842,0.2636143,0.2852286,0.1998714,0.1931286,0.3348429,0.2931,0.2621429,0.2087857,65.43,77.34,51.14,78.59,17.689047619066667,17.650357142875002,298.342857143,298.13750000000005,27.916666666666668,27.8675,95.3214285714,95.489285714275,0.31930953333333334,0.3061893,0.2600619,0.24960357500000002,0.2441032,0.23304524999999998,0.25854763333333325,0.25944645,93.60666666666667,82.99000000000001,0.7485107481711013,-0.663122658240795,0.6931471805599453
iq,2003,20,2003-05-14,0.2454286,0.1847,0.2614571,0.2688857,84.16,294.922857143,295.242857143,294.567142857,301.5,290.1,95.3,98.1328571429,84.16,16.0857142857,4.77142857143,27.0,8.8,32.5,22.0,246.2,1,17.2228571429,17.6885714286,18.1557142857,17.5342857143,295.704285714,296.16,296.501428571,295.99,96.14,97.2771428571,92.5471428571,95.9928571429,297.964285714,297.585714286,299.478571429,297.521428571,28.35,27.2,28.2,27.72,0.1994286,0.4350571,0.3234429,0.2668286,0.1501,0.3769143,0.2531714,0.2182286,0.1834667,0.2636143,0.2852286,0.1998714,0.1477,0.3348429,0.2931,0.2621429,138.05,65.43,77.34,51.14,16.999047619066666,17.288214285725,296.930952381,297.56785714299997,27.516666666666666,27.6875,97.18333333333332,96.024285714275,0.29330476666666666,0.3008393,0.23723810000000004,0.24122142500000002,0.23617936666666664,0.24844167499999997,0.25047619999999987,0.26113215,95.88,91.24500000000002,0.6631226582407952,-0.7485107481711012,0.6931471805599453
iq,2003,21,2003-05-21,0.1892571,0.16695,0.1843,0.1707429,23.7,295.878571429,296.835714286,295.035714286,304.1,291.6,34.56,95.8542857143,23.7,16.5157142857,6.75714285714,27.4666666667,8.9,32.5,22.3,145.8,1,16.0857142857,17.2228571429,17.6885714286,18.1557142857,294.567142857,295.704285714,296.16,296.501428571,98.1328571429,96.14,97.2771428571,92.5471428571,295.242857143,297.964285714,297.585714286,299.478571429,27.0,28.35,27.2,28.2,0.2454286,0.1994286,0.4350571,0.3234429,0.1847,0.1501,0.3769143,0.2531714,0.2614571,0.1834667,0.2636143,0.2852286,0.2688857,0.1477,0.3348429,0.2931,84.16,138.05,65.43,77.34,16.608095238100002,16.878214285725,296.680952381,296.90714285725,27.605555555566667,27.504166666675,96.70904761906667,96.85107142857501,0.21137143333333333,0.26729285,0.16725000000000004,0.21966607500000002,0.20974126666666668,0.223209525,0.19577619999999993,0.230542875,81.96999999999998,77.83500000000001,0.5680647467311558,-0.8229838658936564,0.6931471805599453
iq,2003,22,2003-05-28,0.2411429,0.1987,0.2537286,0.2544571,166.52,297.648571429,298.971428571,296.08,306.1,293.3,113.8,92.4614285714,166.52,17.6185714286,9.31428571429,27.7,8.72,35.0,22.4,187.9,1,16.5157142857,16.0857142857,17.2228571429,17.6885714286,295.035714286,294.567142857,295.704285714,296.16,95.8542857143,98.1328571429,96.14,97.2771428571,296.835714286,295.242857143,297.964285714,297.585714286,27.4666666667,27.0,28.35,27.2,0.1892571,0.2454286,0.1994286,0.4350571,0.16695,0.1847,0.1501,0.3769143,0.1843,0.2614571,0.1834667,0.2636143,0.1707429,0.2688857,0.1477,0.3348429,23.7,84.16,138.05,65.43,16.74,16.860714285725003,297.01666666666665,297.2535714285,27.3888888889,27.629166666675,95.48285714286668,95.64714285715002,0.2252762,0.21881430000000002,0.18345000000000003,0.17511250000000003,0.2331619,0.22073809999999996,0.23136189999999993,0.210446425,91.46,103.10750000000002,0.46472317204376906,-0.8854560256532096,0.6931471805599453
iq,2003,23,2003-06-04,0.2369571,0.1213143,0.1923143,0.2074,70.25,296.591428571,297.757142857,296.127142857,303.9,294.2,40.7,97.6171428571,70.25,17.6514285714,5.51428571429,27.2,8.15,33.4,22.4,72.1,2,17.6185714286,16.5157142857,16.0857142857,17.2228571429,296.08,295.035714286,294.567142857,295.704285714,92.4614285714,95.8542857143,98.1328571429,96.14,298.971428571,296.835714286,295.242857143,297.964285714,27.7,27.4666666667,27.0,28.35,0.2411429,0.1892571,0.2454286,0.1994286,0.1987,0.16695,0.1847,0.1501,0.2537286,0.1843,0.2614571,0.1834667,0.2544571,0.1707429,0.2688857,0.1477,166.52,23.7,84.16,138.05,17.2619047619,16.96785714285,297.85476190466665,297.20178571425,27.455555555566665,27.341666666674996,95.31095238093333,96.016428571425,0.22245236666666668,0.22819642499999998,0.16232143333333338,0.16791607500000003,0.2101143,0.22294999999999998,0.21086666666666656,0.22537142500000001,86.82333333333332,86.1575,0.35460488704253584,-0.9350162426854147,1.0986122886681096
iq,2003,24,2003-06-11,0.3135857,0.3539833,0.2658571,0.2809143,98.72,296.837142857,297.807142857,296.117142857,303.4,292.8,61.8,96.2228571429,98.72,17.6685714286,7.07142857143,27.7,9.575,33.2,21.6,107.0,3,17.6514285714,17.6185714286,16.5157142857,16.0857142857,296.127142857,296.08,295.035714286,294.567142857,97.6171428571,92.4614285714,95.8542857143,98.1328571429,297.757142857,298.971428571,296.835714286,295.242857143,27.2,27.7,27.4666666667,27.0,0.2369571,0.2411429,0.1892571,0.2454286,0.1213143,0.1987,0.16695,0.1847,0.1923143,0.2537286,0.1843,0.2614571,0.2074,0.2544571,0.1707429,0.2688857,70.25,166.52,23.7,84.16,17.6461904762,17.363571428575,298.1785714283333,297.84285714274995,27.53333333333333,27.516666666674997,95.43380952380001,95.538928571425,0.2638952333333333,0.24523570000000003,0.22466586666666669,0.2102369,0.23729999999999998,0.22404999999999997,0.2475904666666666,0.228378575,111.83,89.79750000000001,0.23931566428755768,-0.970941817426052,1.3862943611198906
iq,2003,25,2003-06-18,0.3237,0.2755,0.3547571,0.2723143,47.15,296.008571429,296.757142857,293.978571429,304.9,291.0,5.56,90.0485714286,47.15,15.4771428571,8.91428571429,27.525,10.725,33.5,21.8,40.4,4,17.6685714286,17.6514285714,17.6185714286,16.5157142857,296.117142857,296.127142857,296.08,295.035714286,96.2228571429,97.6171428571,92.4614285714,95.8542857143,297.807142857,297.757142857,298.971428571,296.835714286,27.7,27.2,27.7,27.4666666667,0.3135857,0.2369571,0.2411429,0.1892571,0.3539833,0.1213143,0.1987,0.16695,0.2658571,0.1923143,0.2537286,0.1843,0.2809143,0.2074,0.2544571,0.1707429,98.72,70.25,166.52,23.7,16.932380952366668,17.103928571425,297.44047619033336,297.8232142855,27.474999999999998,27.53125,94.62952380953334,94.0875,0.29141426666666664,0.278846425,0.25026586666666667,0.23737440000000004,0.27097616666666663,0.26666427499999995,0.2535428666666666,0.253771425,72.03999999999999,95.66,0.12053668025532308,-0.992708874098054,1.6094379124341003
iq,2003,26,2003-06-25,0.1882571,0.2322667,0.1737714,0.1928,88.88,295.387142857,296.357142857,294.542857143,303.7,291.8,38.1,95.5757142857,88.88,15.9857142857,6.54285714286,26.95,9.45,32.7,21.9,93.5,6,15.4771428571,17.6685714286,17.6514285714,17.6185714286,293.978571429,296.117142857,296.127142857,296.08,90.0485714286,96.2228571429,97.6171428571,92.4614285714,296.757142857,297.807142857,297.757142857,298.971428571,27.525,27.7,27.2,27.7,0.3237,0.3135857,0.2369571,0.2411429,0.2755,0.3539833,0.1213143,0.1987,0.3547571,0.2658571,0.1923143,0.2537286,0.2723143,0.2809143,0.2074,0.2544571,47.15,98.72,70.25,166.52,16.377142857133332,16.6957142857,296.97380952366666,297.169642857,27.391666666666666,27.34375,93.94904761906666,94.86607142857501,0.2751809333333333,0.265624975,0.28725000000000006,0.24576607500000003,0.26479519999999995,0.24667497499999996,0.2486761999999999,0.23835715,78.24999999999999,76.25,-3.216245299353273e-16,-1.0,1.9459101490553132
iq,2003,27,2003-07-02,0.2618143,0.1715857,0.3099429,0.2584286,61.09,295.128571429,295.992857143,294.037142857,305.5,291.7,42.5,94.1271428571,61.09,15.5114285714,6.5,25.8666666667,7.5,33.8,21.7,79.3,2,15.9857142857,15.4771428571,17.6685714286,17.6514285714,294.542857143,293.978571429,296.117142857,296.127142857,95.5757142857,90.0485714286,96.2228571429,97.6171428571,296.357142857,296.757142857,297.807142857,297.757142857,26.95,27.525,27.7,27.2,0.1882571,0.3237,0.3135857,0.2369571,0.2322667,0.2755,0.3539833,0.1213143,0.1737714,0.3547571,0.2658571,0.1923143,0.1928,0.2723143,0.2809143,0.2074,88.88,47.15,98.72,70.25,15.658095238066666,16.1607142857,296.369047619,296.7285714285,26.780555555566664,27.010416666675,93.25047619046666,93.993571428575,0.2579238,0.27183927500000005,0.22645080000000006,0.2583339250000001,0.27949046666666666,0.27608212499999996,0.24118096666666658,0.2511143,65.70666666666666,73.96000000000001,-0.12053668025532283,-0.992708874098054,1.0986122886681096
iq,2003,28,2003-07-09,0.1802714,0.1629714,0.1541286,0.1611,53.58,296.942857143,298.307142857,294.154285714,307.3,291.4,13.55,86.6557142857,53.58,15.6185714286,10.1,27.075,10.875,33.2,20.7,1.5,2,15.5114285714,15.9857142857,15.4771428571,17.6685714286,294.037142857,294.542857143,293.978571429,296.117142857,94.1271428571,95.5757142857,90.0485714286,96.2228571429,295.992857143,296.357142857,296.757142857,297.807142857,25.8666666667,26.95,27.525,27.7,0.2618143,0.1882571,0.3237,0.3135857,0.1715857,0.2322667,0.2755,0.3539833,0.3099429,0.1737714,0.3547571,0.2658571,0.2584286,0.1928,0.2723143,0.2809143,61.09,88.88,47.15,98.72,15.705238095233334,15.6482142857,296.8857142856666,296.8535714285,26.63055555556667,26.854166666675,92.1195238095,91.601785714275,0.21011426666666666,0.2385107,0.1889412666666667,0.21058095000000002,0.2126143,0.24814999999999998,0.20410953333333326,0.221160725,67.84999999999998,62.67500000000001,-0.23931566428755743,-0.9709418174260521,1.0986122886681096
iq,2003,29,2003-07-16,0.1935714,0.16885,0.1590857,0.2314714,65.2,296.79,298.171428571,293.642857143,306.6,287.3,27.06,85.6114285714,65.2,15.2971428571,12.0,27.6666666667,10.8333333333,33.4,17.4,23.8,5,15.6185714286,15.5114285714,15.9857142857,15.4771428571,294.154285714,294.037142857,294.542857143,293.978571429,86.6557142857,94.1271428571,95.5757142857,90.0485714286,298.307142857,295.992857143,296.357142857,296.757142857,27.075,25.8666666667,26.95,27.525,0.1802714,0.2618143,0.1882571,0.3237,0.1629714,0.1715857,0.2322667,0.2755,0.1541286,0.3099429,0.1737714,0.3547571,0.1611,0.2584286,0.1928,0.2723143,53.58,61.09,88.88,47.15,15.4757142857,15.6032142857,297.4904761903333,297.207142857,26.869444444466666,26.889583333349997,88.79809523806667,90.492499999975,0.21188569999999998,0.20597855,0.1678023666666667,0.18391845,0.20771906666666665,0.19923214999999994,0.21699999999999994,0.21095,59.956666666666656,67.1875,-0.3546048870425356,-0.9350162426854148,1.791759469228055
